"month","year","MON.x","new.mean","MON.y","old.mean","diff","Date","pcent.diff"
6,"2087","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2087-06-00-000000-g01.h5",6.10168171988335e-05,"2087JUN.h5",6.10168156880617e-05,-1.51077175265411e-12,2087-06-15,-2.47599238889507e-06
6,"2088","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2088-06-00-000000-g01.h5",4.0909435483627e-05,"2088JUN.h5",4.09094327147209e-05,-2.76890608965491e-12,2088-06-15,-6.76838010083003e-06
6,"2089","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2089-06-00-000000-g01.h5",4.36139453086071e-05,"2089JUN.h5",4.34427661326077e-05,-1.71179175999391e-07,2089-06-15,-0.392487253304297
6,"2090","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2090-06-00-000000-g01.h5",4.65432349301409e-05,"2090JUN.h5",4.72639610810196e-05,7.20726150878664e-07,2090-06-15,1.54850893359784
6,"2091","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2091-06-00-000000-g01.h5",4.17194169131108e-05,"2091JUN.h5",4.1719415907377e-05,-1.00573376531207e-12,2091-06-15,-2.41070906570329e-06
6,"2092","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2092-06-00-000000-g01.h5",6.5817752329167e-05,"2092JUN.h5",6.58177443508773e-05,-7.97828963268118e-12,2092-06-15,-1.21217898718662e-05
6,"2093","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2093-06-00-000000-g01.h5",5.45263937965501e-05,"2093JUN.h5",5.45263934658319e-05,-3.30718166339974e-13,2093-06-15,-6.06528582913768e-07
6,"2094","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2094-06-00-000000-g01.h5",4.90766797156539e-05,"2094JUN.h5",4.90766813527443e-05,1.63709046048077e-12,2094-06-15,3.33578080713437e-06
6,"2095","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2095-06-00-000000-g01.h5",4.72307619929779e-05,"2095JUN.h5",4.72307574151879e-05,-4.57778999711674e-12,2095-06-15,-9.69239073445038e-06
6,"2096","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2096-06-00-000000-g01.h5",6.79482545820065e-05,"2096JUN.h5",6.79482600433959e-05,5.46138937025653e-12,2096-06-15,8.03757125300564e-06
6,"2097","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2097-06-00-000000-g01.h5",2.3532384147984e-05,"2097JUN.h5",2.35323863408768e-05,2.19289278237194e-12,2097-06-15,9.31861714459359e-06
6,"2098","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2098-06-00-000000-g01.h5",5.49306460015941e-05,"2098JUN.h5",5.49306428107836e-05,-3.19081057826827e-12,2098-06-15,-5.80879856437733e-06
6,"2099","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2099-06-00-000000-g01.h5",4.28772327722982e-05,"2099JUN.h5",4.2877233554211e-05,7.81912803547637e-13,2099-06-15,1.82360837541751e-06
7,"2006","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2006-07-00-000000-g01.h5",5.77314203837886e-05,"2006JUL.h5",5.73080960015021e-05,-4.23324382286554e-07,2006-07-15,-0.733265143092554
7,"2007","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2007-07-00-000000-g01.h5",6.59586221445352e-05,"2007JUL.h5",6.59586230100221e-05,8.6548689493416e-13,2007-07-15,1.31216641996446e-06
7,"2008","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2008-07-00-000000-g01.h5",1.86021807166981e-05,"2008JUL.h5",1.86021815222854e-05,8.05587377811527e-13,2008-07-15,4.33060720617107e-06
7,"2009","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2009-07-00-000000-g01.h5",7.17890216037631e-05,"2009JUL.h5",7.17890190488653e-05,-2.55489775386267e-12,2009-07-15,-3.55889757663874e-06
7,"2010","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2010-07-00-000000-g01.h5",6.05791865382344e-05,"2010JUL.h5",6.05791908241059e-05,4.28587153695472e-12,2010-07-15,7.07482517015023e-06
7,"2011","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2011-07-00-000000-g01.h5",1.12450143205933e-05,"2011JUL.h5",1.12450141445621e-05,-1.7603123243727e-13,2011-07-15,-1.56541581919356e-06
7,"2012","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2012-07-00-000000-g01.h5",5.56258455617353e-05,"2012JUL.h5",5.56258423296063e-05,-3.23212902161819e-12,2012-07-15,-5.81048069658863e-06
7,"2013","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2013-07-00-000000-g01.h5",2.92723307211418e-05,"2013JUL.h5",2.92175661577916e-05,-5.4764563350134e-08,2013-07-15,-0.187086446487095
7,"2014","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2014-07-00-000000-g01.h5",3.30616312567145e-05,"2014JUL.h5",3.30616319914004e-05,7.3468590559107e-13,2014-07-15,2.22217075851461e-06
7,"2015","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2015-07-00-000000-g01.h5",5.18450578965712e-05,"2015JUL.h5",5.19586461347987e-05,1.13588238227453e-07,2015-07-15,0.219091737642674
7,"2016","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2016-07-00-000000-g01.h5",5.75739322812296e-05,"2016JUL.h5",5.78279350911641e-05,2.54002809934497e-07,2016-07-15,0.441176761548578
7,"2017","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2017-07-00-000000-g01.h5",6.77559801260941e-05,"2017JUL.h5",6.79796619816218e-05,2.23681855527743e-07,2017-07-15,0.330128580697187
7,"2018","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2018-07-00-000000-g01.h5",9.06724671949632e-05,"2018JUL.h5",9.06724696251722e-05,2.43020896104323e-12,2018-07-15,2.68020605709296e-06
7,"2019","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2019-07-00-000000-g01.h5",5.88584880460985e-05,"2019JUL.h5",5.89722693111296e-05,1.13781265031073e-07,2019-07-15,0.193313265101125
7,"2020","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2020-07-00-000000-g01.h5",5.66894523217343e-05,"2020JUL.h5",5.65429770191376e-05,-1.46475302596714e-07,2020-07-15,-0.258381932789564
7,"2021","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2021-07-00-000000-g01.h5",2.47058433160419e-05,"2021JUL.h5",2.47058455359913e-05,2.21994943383334e-12,2021-07-15,8.98552381389806e-06
7,"2022","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2022-07-00-000000-g01.h5",7.961607479956e-05,"2022JUL.h5",7.96160794154901e-05,4.61593010179801e-12,2022-07-15,5.79773633546665e-06
7,"2023","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2023-07-00-000000-g01.h5",3.49763213307597e-05,"2023JUL.h5",3.49763232709234e-05,1.94016368048429e-12,2023-07-15,5.54707757505213e-06
7,"2024","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2024-07-00-000000-g01.h5",3.54592375515494e-05,"2024JUL.h5",3.54592356078713e-05,-1.9436781963653e-12,2024-07-15,-5.48144385437155e-06
7,"2025","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2025-07-00-000000-g01.h5",4.66544515802525e-05,"2025JUL.h5",4.66544557597718e-05,4.17951933370624e-12,2025-07-15,8.9584577533941e-06
7,"2026","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2026-07-00-000000-g01.h5",5.343961311155e-05,"2026JUL.h5",5.34396118793314e-05,-1.23221862536682e-12,2026-07-15,-2.30581501670102e-06
7,"2027","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2027-07-00-000000-g01.h5",5.61040578759275e-05,"2027JUL.h5",5.65022353873823e-05,3.9817751145478e-07,2027-07-15,0.709712499469006
7,"2028","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2028-07-00-000000-g01.h5",5.9575821069302e-05,"2028JUL.h5",5.95758222961725e-05,1.22687045933786e-12,2028-07-15,2.05934294061905e-06
7,"2029","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2029-07-00-000000-g01.h5",5.04191193613224e-05,"2029JUL.h5",5.04191208233596e-05,1.46203718348527e-12,2029-07-15,2.89976740397435e-06
7,"2030","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2030-07-00-000000-g01.h5",5.01027643622365e-05,"2030JUL.h5",4.9892613822189e-05,-2.10150540047462e-07,2030-07-15,-0.419439012442713
7,"2031","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2031-07-00-000000-g01.h5",5.38698259333614e-05,"2031JUL.h5",5.38582747809923e-05,-1.15511523691427e-08,2031-07-15,-0.0214427133724771
7,"2032","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2032-07-00-000000-g01.h5",3.50177142536268e-05,"2032JUL.h5",3.50177186965053e-05,4.44287856016853e-12,2032-07-15,1.2687517325638e-05
7,"2033","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2033-07-00-000000-g01.h5",2.685358049348e-05,"2033JUL.h5",2.68535814506498e-05,9.5716982584826e-13,2033-07-15,3.56440299498217e-06
7,"2034","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2034-07-00-000000-g01.h5",4.23878118454013e-05,"2034JUL.h5",4.23878154149235e-05,3.56952221415834e-12,2034-07-15,8.42110516874328e-06
7,"2035","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2035-07-00-000000-g01.h5",4.99717207276262e-05,"2035JUL.h5",4.99717240819992e-05,3.35437293176241e-12,2035-07-15,6.71254238859831e-06
7,"2036","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2036-07-00-000000-g01.h5",6.00569110247307e-05,"2036JUL.h5",6.00569195035684e-05,8.47883770165774e-12,2036-07-15,1.41180050095002e-05
7,"2037","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2037-07-00-000000-g01.h5",4.57839887531009e-05,"2037JUL.h5",4.57839888240023e-05,7.09014688323253e-14,2037-07-15,1.5486083526639e-07
7,"2038","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2038-07-00-000000-g01.h5",4.49058097728994e-05,"2038JUL.h5",4.4905814017208e-05,4.24430860601491e-12,2038-07-15,9.45158016296688e-06
7,"2039","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2039-07-00-000000-g01.h5",7.01411045156419e-05,"2039JUL.h5",6.98931031776386e-05,-2.48001338003372e-07,2039-07-15,-0.353574896939446
7,"2040","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2040-07-00-000000-g01.h5",2.822614624165e-05,"2040JUL.h5",2.82261487085321e-05,2.46688213340887e-12,2040-07-15,8.73970578130212e-06
7,"2041","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2041-07-00-000000-g01.h5",8.76721751410514e-05,"2041JUL.h5",8.76721883238348e-05,1.31827834239095e-11,2041-07-15,1.5036450728978e-05
7,"2042","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2042-07-00-000000-g01.h5",4.77063294965774e-05,"2042JUL.h5",4.77063309830633e-05,1.48648596280361e-12,2042-07-15,3.11590930834882e-06
7,"2043","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2043-07-00-000000-g01.h5",3.12055453832727e-05,"2043JUL.h5",3.12055470048382e-05,1.62156548496988e-12,2043-07-15,5.19640168672453e-06
7,"2044","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2044-07-00-000000-g01.h5",5.43517598998733e-05,"2044JUL.h5",5.43517575087824e-05,-2.39109091277863e-12,2044-07-15,-4.39928884432561e-06
7,"2045","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2045-07-00-000000-g01.h5",4.87106335640419e-05,"2045JUL.h5",4.87106315360154e-05,-2.02802648941814e-12,2045-07-15,-4.16341636721995e-06
7,"2046","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2046-07-00-000000-g01.h5",3.84963714168407e-05,"2046JUL.h5",3.84963730597989e-05,1.64295816941452e-12,2046-07-15,4.26782604812104e-06
7,"2047","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2047-07-00-000000-g01.h5",6.77224961691536e-05,"2047JUL.h5",6.77224995919831e-05,3.42282952469578e-12,2047-07-15,5.05419870400203e-06
7,"2048","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2048-07-00-000000-g01.h5",9.45873543969356e-05,"2048JUL.h5",9.43579194153176e-05,-2.29434981617973e-07,2048-07-15,-0.242564117667521
7,"2049","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2049-07-00-000000-g01.h5",7.32734260964207e-05,"2049JUL.h5",7.30420150065222e-05,-2.31411089898564e-07,2049-07-15,-0.315818574654947
7,"2050","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2050-07-00-000000-g01.h5",3.93743066524621e-05,"2050JUL.h5",3.94907126892145e-05,1.16406036752435e-07,2050-07-15,0.295639584919916
7,"2051","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2051-07-00-000000-g01.h5",5.68708928767592e-05,"2051JUL.h5",5.6870890671479e-05,-2.20528016149895e-12,2051-07-15,-3.87769568677143e-06
7,"2052","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2052-07-00-000000-g01.h5",5.14131206728052e-05,"2052JUL.h5",5.14131163967132e-05,-4.27609202658264e-12,2052-07-15,-8.31712211324387e-06
7,"2053","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2053-07-00-000000-g01.h5",4.95994099765085e-05,"2053JUL.h5",4.95994117808286e-05,1.8043201345996e-12,2053-07-15,3.6377854728542e-06
7,"2054","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2054-07-00-000000-g01.h5",6.35243704891764e-05,"2054JUL.h5",6.3524368558945e-05,-1.93023136536852e-12,2054-07-15,-3.03856827477134e-06
7,"2055","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2055-07-00-000000-g01.h5",7.68626050557941e-05,"2055JUL.h5",7.68626158998987e-05,1.08441045856486e-11,2055-07-15,1.41084270710579e-05
7,"2056","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2056-07-00-000000-g01.h5",5.75283156649675e-05,"2056JUL.h5",5.75283207992118e-05,5.13424428704367e-12,2056-07-15,8.92472555857893e-06
7,"2057","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2057-07-00-000000-g01.h5",7.74073705542833e-05,"2057JUL.h5",7.74073670727767e-05,-3.48150660048081e-12,2057-07-15,-4.49764224752514e-06
7,"2058","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2058-07-00-000000-g01.h5",4.93905936309602e-05,"2058JUL.h5",4.93905916090459e-05,-2.02191429967075e-12,2058-07-15,-4.09372342691228e-06
7,"2059","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2059-07-00-000000-g01.h5",3.86721803806722e-05,"2059JUL.h5",3.86721776879445e-05,-2.69272776141525e-12,2059-07-15,-6.96295822111281e-06
7,"2060","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2060-07-00-000000-g01.h5",5.01131944474764e-05,"2060JUL.h5",5.01131964767254e-05,2.02924893414388e-12,2060-07-15,4.04933062636559e-06
7,"2061","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2061-07-00-000000-g01.h5",6.96416827850044e-05,"2061JUL.h5",6.96416714970016e-05,-1.12880027861809e-11,2061-07-15,-1.62086875810097e-05
7,"2062","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2062-07-00-000000-g01.h5",3.15149409289006e-05,"2062JUL.h5",3.15149365965764e-05,-4.33232422646871e-12,2062-07-15,-1.37468898819826e-05
7,"2063","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2063-07-00-000000-g01.h5",5.11917314724997e-05,"2063JUL.h5",5.11917311363289e-05,-3.36170754590675e-13,2063-07-15,-6.56689558287127e-07
7,"2064","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2064-07-00-000000-g01.h5",5.71814671275206e-05,"2064JUL.h5",5.70787838707367e-05,-1.02683256783921e-07,2064-07-15,-0.179574365510637
7,"2065","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2065-07-00-000000-g01.h5",0.000104243626992684,"2065JUL.h5",0.000104243647837716,2.08450317960461e-11,2065-07-15,1.99964567570987e-05
7,"2066","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2066-07-00-000000-g01.h5",7.81599592301063e-05,"2066JUL.h5",7.81599656796951e-05,6.44958877429012e-12,2066-07-15,8.25178114727265e-06
7,"2067","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2067-07-00-000000-g01.h5",5.70326192246284e-05,"2067JUL.h5",5.66972952612794e-05,-3.35323963349029e-07,2067-07-15,-0.587951189876668
7,"2068","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2068-07-00-000000-g01.h5",5.05414100189228e-05,"2068JUL.h5",5.05026053284989e-05,-3.88046904239089e-08,2068-07-15,-0.0767780131369133
7,"2069","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2069-07-00-000000-g01.h5",2.68963958660606e-05,"2069JUL.h5",2.66499020289723e-05,-2.46493837088349e-07,2069-07-15,-0.916456756198292
7,"2070","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2070-07-00-000000-g01.h5",7.13569243089296e-05,"2070JUL.h5",7.13569264506429e-05,2.14171333391602e-12,2070-07-15,3.00140925446613e-06
7,"2071","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2071-07-00-000000-g01.h5",5.34871287527494e-05,"2071JUL.h5",5.3586388251568e-05,9.92594988186128e-08,2071-07-15,0.1855764202215
7,"2072","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2072-07-00-000000-g01.h5",6.4975320128724e-05,"2072JUL.h5",6.49753183048448e-05,-1.82387915534377e-12,2072-07-15,-2.8070337387831e-06
7,"2073","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2073-07-00-000000-g01.h5",4.06947474402841e-05,"2073JUL.h5",4.06947529828231e-05,5.54253894841615e-12,2073-07-15,1.36197895184154e-05
7,"2074","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2074-07-00-000000-g01.h5",3.22051782859489e-05,"2074JUL.h5",3.22051800780447e-05,1.7920957415523e-12,2074-07-15,5.56461985379286e-06
7,"2075","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2075-07-00-000000-g01.h5",5.5288452131208e-05,"2075JUL.h5",5.52884539893155e-05,1.85810745858671e-12,2075-07-15,3.36075145490611e-06
7,"2076","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2076-07-00-000000-g01.h5",6.79547083564103e-05,"2076JUL.h5",6.79547081265917e-05,-2.29818551342187e-13,2076-07-15,-3.38193717475122e-07
7,"2077","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2077-07-00-000000-g01.h5",4.2125720938202e-05,"2077JUL.h5",4.21257266958902e-05,5.75768823081208e-12,2077-07-15,1.3667868703493e-05
7,"2078","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2078-07-00-000000-g01.h5",4.77529574709479e-05,"2078JUL.h5",4.77529648838187e-05,7.4128707932739e-12,2078-07-15,1.55233752741069e-05
7,"2079","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2079-07-00-000000-g01.h5",6.89250664436258e-05,"2079JUL.h5",6.92039297631396e-05,2.78863319513764e-07,2079-07-15,0.40458911960839
7,"2080","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2080-07-00-000000-g01.h5",2.67474188149208e-05,"2080JUL.h5",2.6747419313676e-05,4.98755157725232e-13,2080-07-15,1.86468518403871e-06
7,"2081","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2081-07-00-000000-g01.h5",6.25925604254007e-05,"2081JUL.h5",6.25925629126632e-05,2.48726248473254e-12,2081-07-15,3.97373500771181e-06
7,"2082","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2082-07-00-000000-g01.h5",9.90746993920766e-05,"2082JUL.h5",9.90674387070055e-05,-7.26068507109266e-09,2082-07-15,-0.00732849568623184
7,"2083","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2083-07-00-000000-g01.h5",3.65041923942044e-05,"2083JUL.h5",3.65041954686388e-05,3.07443437705781e-12,2083-07-15,8.42214051832713e-06
7,"2084","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2084-07-00-000000-g01.h5",4.7260462451959e-05,"2084JUL.h5",4.7260462794242e-05,3.42282951114325e-13,2084-07-15,7.24247994909888e-07
7,"2085","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2085-07-00-000000-g01.h5",5.64275651413482e-05,"2085JUL.h5",5.64275685812918e-05,3.43994366954099e-12,2085-07-15,6.09621142455552e-06
7,"2086","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2086-07-00-000000-g01.h5",5.18472334078979e-05,"2086JUL.h5",5.18472361266025e-05,2.7187045949467e-12,2086-07-15,5.24368306553669e-06
7,"2087","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2087-07-00-000000-g01.h5",5.3327970817918e-05,"2087JUL.h5",5.33279787491029e-05,7.93118497851956e-12,2087-07-15,1.48724672133227e-05
7,"2088","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2088-07-00-000000-g01.h5",4.9478610890219e-05,"2088JUL.h5",4.94786109244473e-05,3.42282964666853e-14,2088-07-15,6.9177974459933e-08
7,"2089","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2089-07-00-000000-g01.h5",5.1131039072061e-05,"2089JUL.h5",5.14620955444663e-05,3.31056472405373e-07,2089-07-15,0.647466741168312
7,"2090","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2090-07-00-000000-g01.h5",6.36476106592454e-05,"2090JUL.h5",6.36476157091414e-05,5.04989598043831e-12,2090-07-15,7.93414856037344e-06
7,"2091","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2091-07-00-000000-g01.h5",2.83922727248864e-05,"2091JUL.h5",2.83922744509705e-05,1.72608403129415e-12,2091-07-15,6.07941479380258e-06
7,"2092","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2092-07-00-000000-g01.h5",2.21569080167683e-05,"2092JUL.h5",2.21569097966396e-05,1.77987135189313e-12,2092-07-15,8.03303128460442e-06
7,"2093","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2093-07-00-000000-g01.h5",4.90228594571818e-05,"2093JUL.h5",4.90228615108795e-05,2.05369771346222e-12,2093-07-15,4.18926544565323e-06
7,"2094","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2094-07-00-000000-g01.h5",6.0078309616074e-05,"2094JUL.h5",6.00783177917468e-05,8.17567280558427e-12,2094-07-15,1.3608360260875e-05
7,"2095","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2095-07-00-000000-g01.h5",5.36334482603706e-05,"2095JUL.h5",5.36334466027432e-05,-1.65762743836078e-12,2095-07-15,-3.09065982806445e-06
7,"2096","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2096-07-00-000000-g01.h5",5.21905494679231e-05,"2096JUL.h5",5.21905515460696e-05,2.07814649278056e-12,2096-07-15,3.98184443195504e-06
7,"2097","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2097-07-00-000000-g01.h5",5.92541546211578e-05,"2097JUL.h5",5.92541604741963e-05,5.85303848573901e-12,2097-07-15,9.87785333528279e-06
7,"2098","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2098-07-00-000000-g01.h5",3.73106850020122e-05,"2098JUL.h5",3.73106863613645e-05,1.35935229408522e-12,2098-07-15,3.64333245794768e-06
7,"2099","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2099-07-00-000000-g01.h5",5.46687952009961e-05,"2099JUL.h5",5.46687980859524e-05,2.88495631192969e-12,2099-07-15,5.27715362519388e-06
8,"2006","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2006-08-00-000000-g01.h5",3.8083871913841e-05,"2006AUG.h5",3.8507201948686e-05,4.23330034845026e-07,2006-08-15,1.11157299290037
8,"2007","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2007-08-00-000000-g01.h5",3.61037309630774e-05,"2007AUG.h5",3.61037338993761e-05,2.93629875324159e-12,2007-08-15,8.13295102375378e-06
8,"2008","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2008-08-00-000000-g01.h5",2.10613106901292e-05,"2008AUG.h5",2.10396287166175e-05,-2.16819735117018e-08,2008-08-15,-0.102946933506198
8,"2009","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2009-08-00-000000-g01.h5",1.96549772226717e-05,"2009AUG.h5",1.96549773838809e-05,1.61209157053263e-13,2009-08-15,8.2019508962361e-07
8,"2010","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2010-08-00-000000-g01.h5",5.03583869431168e-05,"2010AUG.h5",5.03583926036211e-05,5.6605043257372e-12,2010-08-15,1.12404401120259e-05
8,"2011","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2011-08-00-000000-g01.h5",2.6514804631006e-05,"2011AUG.h5",2.65148050417455e-05,4.10739544047696e-13,2011-08-15,1.54909511884682e-06
8,"2012","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2012-08-00-000000-g01.h5",1.78934060386382e-05,"2012AUG.h5",1.78934044824732e-05,-1.55616499368646e-12,2012-08-15,-8.69686291871119e-06
8,"2013","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2013-08-00-000000-g01.h5",3.89463457395323e-05,"2013AUG.h5",3.90011163930741e-05,5.47706535418055e-08,2013-08-15,0.140631046383932
8,"2014","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2014-08-00-000000-g01.h5",4.07611951231956e-05,"2014AUG.h5",4.07611951244181e-05,1.22243794947741e-15,2014-08-15,2.99902325195944e-09
8,"2015","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2015-08-00-000000-g01.h5",4.58951144537423e-05,"2015AUG.h5",4.58951158008702e-05,1.34712790781418e-12,2015-08-15,2.93523161332132e-06
8,"2016","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2016-08-00-000000-g01.h5",1.39697203849209e-05,"2016AUG.h5",1.39697199084753e-05,-4.76445644818479e-13,2016-08-15,-3.41055963470893e-06
